state_code,latitude,longitude,zip_code,city,labels,founded_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
NY,41.019264,-73.683462,10573,Rye Brook,0,10/1/2004,9/20/2006,9/1/2008,1.9699,3.9205,0.0,0.0,2,2,23000000,0,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,closed
WA,47.676378,-122.122155,98052,Redmond,1,8/28/2000,2/1/2006,2/23/2010,5.4329,9.4959,0.0,0.0,13,3,14000000,0,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,acquired
CA,37.536402,-122.325129,94403,San Mateo,1,1/1/2005,8/25/2006,8/25/2006,1.6466,1.6466,0.0,0.0,4,2,7500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,acquired
NY,40.650104,-73.94958199999998,11211,Brooklyn,1,1/1/2009,11/25/2009,11/25/2009,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,acquired
WA,47.6257402,-122.3581623,98119,Seattle,0,9/1/2008,10/29/2008,2/4/2011,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,closed
PA,40.245664,-74.845997,19067,Yardley,0,1/1/2009,10/7/2009,10/7/2009,0.7644,0.7644,0.0,0.0,3,1,500000,0,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,closed
CA,37.388869,-122.072353,94041,Mountain View,1,1/10/2012,1/23/2012,10/1/2012,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,acquired
CA,33.09568,-117.244034,92009,Carlsbad,0,10/1/2006,5/1/2007,5/27/2008,0.5808,1.6548,0.0,0.0,3,2,850000,0,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,closed
CA,34.019657,-118.487549,90401,Santa Monica,1,1/1/2008,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
CA,37.788266,-122.403865,94108,San Francisco,1,8/1/2007,2/7/2008,9/4/2008,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,acquired
CA,37.779281,-122.419236,94109,San Francisco,0,1/1/2011,3/20/2012,3/20/2012,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,closed
CA,38.021489,-122.519998,94903,San Rafael,1,1/1/2009,11/20/2013,11/20/2013,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,acquired
CA,34.102827000000005,-118.32999,90028,Hollywood,0,1/1/2010,8/1/2010,8/1/2010,0.5808,0.5808,0.0,0.0,13,1,500000,0,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
CA,37.872222,-122.268403,94710,Berkeley,1,6/1/2005,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,acquired
CA,34.147645000000004,-118.144478,91105,Pasadena,0,9/1/2007,6/5/2009,12/28/2009,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,closed
NY,40.74188770000001,-74.00474659999998,10011,New York,1,3/1/2008,3/1/2008,10/11/2012,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,acquired
CA,37.4155698,-121.9486567,95134,San Jose,1,1/1/2002,5/26/2009,5/26/2009,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,acquired
NY,40.728425,-73.999882,10012,New York,0,2/1/2010,2/1/2010,2/1/2010,0.0,0.0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,closed
CA,32.988246999999994,-117.080769,92128,San Diego,0,1/1/2000,11/9/2004,6/2/2009,4.8603,9.4247,0.0,0.0,3,7,74000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,closed
OR,45.520247,-122.674195,97201,Portland,1,1/1/2000,6/1/2001,12/31/2001,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,acquired
CA,37.77522800000001,-122.39963,94107,San Francisco,1,1/1/2001,8/1/2003,8/10/2005,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,acquired
MA,42.3751,-71.105616,2142,Cambridge,1,5/3/2006,9/1/2007,5/1/2009,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,acquired
CA,37.36883,-122.03635,94089,Sunnyvale,1,11/25/2009,6/28/2011,6/28/2011,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,acquired
NY,42.961748,-78.870914,14217,Kenmore,0,3/1/2011,4/17/2011,6/9/2011,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,33.55327800000001,-117.6779,92677,Laguna Niguel,1,1/1/2001,7/18/2007,8/6/2009,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,acquired
CA,37.398022,-122.049143,94043,Mountain View,1,12/6/2004,4/4/2006,8/22/2007,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,acquired
CA,37.400945,-122.111318,94040-1309,Mountain View,0,1/1/2004,11/3/2008,11/3/2008,4.8438,4.8438,0.0,0.0,2,1,10000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,closed
CA,32.833501,-117.26162,92037,La Jolla,0,10/4/2010,8/11/2011,8/11/2011,0.8521,0.8521,0.0,2.9425,3,1,500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,closed
CA,37.487259,-122.232217,94063,Redwood City,1,1/1/2008,2/1/2008,11/2/2009,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
TX,30.2734822,-97.7588828,78703,Austin,1,7/14/2009,9/14/2010,6/4/2013,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,acquired
CA,37.787126,-122.39783,94105,San Francisco,0,2/1/2006,10/2/2006,1/27/2010,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,closed
CA,37.779281,-122.419236,94103,San Francisco,1,5/1/2009,11/10/2009,5/18/2010,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,acquired
CA,37.779281,-122.419236,94110,San Francisco,1,7/1/2010,1/1/2010,2/16/2011,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,acquired
TX,32.958634,-96.823641,75001,Addison,1,1/1/2002,6/19/2007,12/13/2010,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,acquired
CA,37.388869,-122.072353,94041,Mountain View,1,2/1/2010,2/1/2010,11/6/2012,0.0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,acquired
NY,40.730646,-73.986614,10005,New York,1,1/1/2003,10/6/2008,11/10/2010,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,acquired
CA,37.662431,-121.874679,94588,Pleasanton,1,1/1/2002,3/2/2005,3/2/2005,3.1671,3.1671,0.0,0.0,4,1,12000000,0,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,acquired
CA,39.78373,-100.445882,92130-2042,San Diego,1,1/1/2009,5/27/2009,10/4/2012,0.4,3.7589,3.0,3.0,15,4,122000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,acquired
NY,40.730646,-73.986614,10005,New York,1,6/1/2012,6/30/2012,6/30/2012,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,acquired
NY,40.729839,-73.991781,10003,New York,1,8/10/2009,3/1/2010,3/1/2010,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,acquired
OH,41.505161,-81.693445,44131,Cleveland,0,1/1/1999,11/30/2006,11/24/2009,7.9178,10.9041,0.0,0.0,4,3,13222860,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,closed
IN,39.914281,-86.07647800000002,46250,Indianapolis,0,1/1/2005,2/17/2009,2/24/2011,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,closed
MA,42.3751,-71.105616,2142,Cambridge,1,1/1/2005,2/22/2010,2/22/2010,5.1452,5.1452,2.0,2.0,4,1,2000000,1,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
CA,37.5455355,-122.32088020000002,94608,Emeryville,1,1/1/2005,1/9/2008,12/16/2009,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,acquired
CA,37.431091,-122.099263,94043,Mountain View,1,1/1/2003,5/5/2008,3/23/2010,5.3452,7.2274,0.0,0.0,2,4,13045000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,acquired
CA,25.752358,-80.25468000000002,94104,San Francisco,1,1/1/2006,3/6/2006,2/5/2010,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,acquired
CA,37.558245,-122.302654,94402,San Mateo,1,1/1/2007,6/4/2008,6/4/2008,1.4247,1.4247,1.0,1.0,7,1,6000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,acquired
PA,40.03935300000001,-76.307448,17603,Lancaster,0,1/1/2006,1/1/2008,7/22/2009,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,closed
WA,39.78373,-100.445882,98104,Seattle,1,12/1/2009,5/3/2010,10/21/2010,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,acquired
CA,37.3969138,-121.8939054,95131,San Jose,0,1/1/2000,7/27/2006,2/25/2007,6.5726,7.1562,0.0,0.0,1,3,148000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,closed
CA,34.185043,-118.878852,91360,Thousand Oaks,1,1/1/2000,12/1/2003,4/18/2009,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,acquired
UT,40.233844,-111.658534,84087,Provo,0,4/8/2009,4/1/2009,3/1/2010,-0.0192,0.8959,1.063,1.063,4,2,72000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,37.416597,-122.154064,94304,Palo Alto,0,1/1/2001,8/8/2007,8/8/2007,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,closed
NY,40.775309,-73.98365600000002,10001,New York,1,7/8/2008,7/15/2008,2/1/2010,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,acquired
NY,40.759089,-73.987573,10036,New York,0,2/12/2010,1/1/2010,1/1/2010,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,37.229676,-121.971225,95032-5405,Los Gatos,1,1/1/2003,2/1/2006,4/24/2012,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,acquired
OH,39.96226,-83.00070600000002,43207,Columbus,0,5/1/2010,5/1/2010,5/1/2010,0.0,0.0,0.0,0.0,2,1,250000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,34.144926,-118.149767,91105,Pasadena,1,1/1/2008,10/1/2007,2/1/2010,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,acquired
OR,39.78373,-100.445882,97204,Portland,1,8/1/2010,1/1/2011,8/10/2011,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,acquired
CA,38.904549,-77.061767,94104,San Francisco,1,5/4/2005,3/1/2007,3/1/2007,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,acquired
WA,47.682233,-122.135521,98052,Redmond,0,3/1/2005,8/1/2007,4/2/2008,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,37.781557,-122.407959,94103,San Francisco,0,4/1/2007,5/1/2007,2/1/2008,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,closed
CA,37.571318,-122.267962,94404,Foster City,1,1/1/2003,2/28/2005,9/23/2008,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
CA,37.775196,-122.419204,94107,San Francisco,1,1/1/2007,9/1/2007,1/29/2009,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,acquired
NY,40.730646,-73.986614,10014,New York,1,3/1/2009,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,acquired
CO,47.601803,-122.332085,80205,Denver,1,6/1/2003,3/1/2005,5/14/2013,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,acquired
CA,37.320309,-122.05004,95014,Cupertino,1,1/1/2009,11/11/2009,12/5/2011,0.8603,2.926,3.0,3.0,4,3,19000000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,acquired
CA,37.36883,-122.03635,94086,Sunnyvale,1,1/1/2002,6/20/2005,6/20/2005,3.4685,3.4685,2.0,2.0,3,1,30000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,acquired
CA,37.388869,-122.072353,94041,Mountain View,1,3/19/2009,9/23/2010,2/24/2012,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,acquired
CA,34.1086325,-118.0215818,91006,Arcadia,1,1/1/2000,11/11/2005,12/16/2009,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,acquired
CA,37.553743,-122.300246,94402,San Mateo,0,2/1/2004,10/1/2006,10/1/2006,2.6658,2.6658,0.0,0.0,6,1,5500000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,closed
WA,47.578174,-122.212731,98006,Bellevue,1,12/1/2006,11/29/2008,11/29/2008,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,acquired
CA,39.78373,-100.445882,94063-2026,Redwood City,0,1/1/2006,7/1/2007,9/1/2007,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,closed
CA,37.674559,-122.385658,94005,Brisbane,1,1/1/2002,10/14/2005,7/6/2007,3.7863,5.5123,0.0,0.0,11,2,83000000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,acquired
NY,40.737216,-73.99094699999998,10003,New York,0,1/1/2006,1/1/2007,9/16/2008,1.0,2.7096,0.0,0.0,1,2,12000000,0,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0,closed
CA,37.36883,-122.03635,94085,Sunnyvale,1,1/1/2008,3/1/2008,7/1/2009,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,acquired
CA,37.433414,-122.128772,94306,Palo Alto,1,1/1/2006,6/7/2007,6/7/2007,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,acquired
CA,33.87751,-117.727046,92887,Yorba Linda,0,1/1/2009,6/15/2011,8/8/2012,2.4521,3.6027,0.0,0.0,9,2,4000000,0,1,0,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,closed
CA,37.409618,-122.017792,94089,Sunnyvale,1,1/1/2000,10/28/2005,9/17/2007,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,acquired
NY,40.73901,-73.997259,10011,New York,1,8/1/2007,6/1/2008,5/5/2011,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,acquired
CA,37.2496346,-121.9665932,95008,Campbell,1,10/1/2001,5/16/2003,1/29/2007,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,acquired
CA,37.441537,-122.158332,94301,Palo Alto,1,1/1/2007,3/1/2008,10/18/2011,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,acquired
CA,37.5068854,-122.2475729,94070,San Carlos,1,7/1/2005,11/1/2005,9/22/2010,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,acquired
CA,34.050451,-118.437775,90024,Los Angeles,0,5/1/2010,10/18/2010,7/22/2011,0.4658,1.2247,0.0,1.2247,5,2,300000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1,closed
CA,37.441537,-122.158332,94301,Palo Alto,1,1/1/2002,9/1/2007,7/1/2010,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,acquired
CA,37.76179550000001,-122.4092704,94110,San Francisco,1,1/1/2004,12/1/2006,4/2/2008,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,acquired
CA,37.79287100000001,-122.400747,941017,San Francisco,1,11/1/2008,2/11/2010,2/11/2010,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,acquired
WA,39.78373,-100.445882,98104,Seattle,1,1/1/2007,12/7/2009,7/13/2012,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,acquired
WA,47.631239,-122.16806,98005,Bellevue,1,2/1/2000,5/1/2000,7/1/2007,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,acquired
MA,42.49739,-71.416794,1720,Acton,1,1/1/2006,12/1/2006,9/30/2009,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,acquired
TX,33.017317,-96.837682,75244,Dallas,1,1/1/2005,9/30/2009,3/25/2010,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,acquired
CA,34.007967,-118.489681,94301,Palo Alto,1,1/1/2007,1/1/2008,3/1/2009,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,acquired
MA,42.337037,-71.25174799999998,2466,Newton,0,1/1/2008,2/1/2008,2/1/2008,0.0849,0.0849,-1.0,0.1342,7,1,16700000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,closed
AZ,33.414414,-111.909447,85284,Tempe,0,1/1/1996,2/20/2007,2/20/2007,11.1452,11.1452,0.0,0.0,0,1,18000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1,closed
CA,37.36883,-122.03635,94085,Sunnyvale,1,1/1/2003,7/14/2010,7/14/2010,7.537000000000001,7.537000000000001,7.0055,7.0055,6,1,15000000,1,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1,acquired
CA,37.3767076,-121.997483,95051,Santa Clara,0,1/1/2004,12/1/2007,12/1/2007,3.9178,3.9178,0.0,0.0,2,2,12000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1,closed
OH,41.678675,-83.51272800000002,43607,Toledo,0,9/19/2009,1/1/2011,1/1/2011,1.2849,1.2849,0.0,0.0,1,1,15000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,closed
WA,47.603832,-122.330062,98101,Seattle,1,11/16/2009,3/9/2011,3/9/2011,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,acquired
CA,33.158093,-117.350597,92008,Carlsbad,0,1/1/2003,1/10/2007,1/10/2007,4.0274,4.0274,0.0,0.0,0,1,15000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,closed
CA,37.779281,-122.419236,94111,San Francisco,1,10/9/2009,9/9/2009,1/1/2011,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,acquired
NY,40.707645,-74.010816,10038,New York,0,1/1/2006,2/19/2005,2/14/2012,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,closed
CA,37.4815098,-121.9453283,94538,Fremont,1,1/1/2008,10/3/2008,5/30/2012,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,acquired
TX,30.269004,-97.740395,78701,Austin,1,1/1/2008,1/1/2008,9/20/2010,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,acquired
CA,37.555962,-122.288006,94404,San Mateo,1,1/1/2003,6/14/2007,2/10/2009,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,acquired
